filename, Cyst, Normal, Stone, Tumor
Tumor-1037-_jpg.rf.3110ebfee8e8a4d38fc31221ae796d7a.jpg, 0, 0, 0, 1
Normal-3170-_jpg.rf.311b0954314e7c8b8655fd6a94aa1a18.jpg, 0, 1, 0, 0
Stone-104-_jpg.rf.312209b5c19f50cc7c8ba2ab3e8bf71b.jpg, 0, 0, 1, 0
Normal-1116-_jpg.rf.3119dff2604b078fa0899ddeaea59d94.jpg, 0, 1, 0, 0
Cyst-1321-_jpg.rf.312d57af27cdc5a2ae8cdb964326bb4a.jpg, 1, 0, 0, 0
Tumor-493-_jpg.rf.312a4452a6970d1853c31b6fd789cf60.jpg, 0, 0, 0, 1
Cyst-219-_jpg.rf.312bdde5dba959097df19c7b3ee2c944.jpg, 1, 0, 0, 0
Tumor-738-_jpg.rf.312e4f858b6e9a3000c103c2a7c28381.jpg, 0, 0, 0, 1
Stone-865-_jpg.rf.3139d9085d4a5532fff32c9005850b4b.jpg, 0, 0, 1, 0
Normal-317-_jpg.rf.313911982545b4202fea81bdc2ec549a.jpg, 0, 1, 0, 0
Normal-3155-_jpg.rf.313ca72279f5b90274b21f880d57ad4c.jpg, 0, 1, 0, 0
Normal-2317-_jpg.rf.313d9642a2b681605e2f392181f230de.jpg, 0, 1, 0, 0
Normal-668-_jpg.rf.313f25c0c61dbe22403b773f5db64142.jpg, 0, 1, 0, 0
Tumor-439-_jpg.rf.314468385e0470b4b358673eca0952f1.jpg, 0, 0, 0, 1
Normal-3233-_jpg.rf.31411261650b44183501d13af288c688.jpg, 0, 1, 0, 0
Cyst-3069-_jpg.rf.3144ad1b7e9382a1b524d56ea1a7ab9d.jpg, 1, 0, 0, 0
Tumor-521-_jpg.rf.3145565f24dbc5c13333e01b888c792e.jpg, 0, 0, 0, 1
Tumor-304-_jpg.rf.3145af7deccde4bac109732dc1cecffb.jpg, 0, 0, 0, 1
Normal-2685-_jpg.rf.3154f19c8e30feb8b5d645a80015ca3a.jpg, 0, 1, 0, 0
Tumor-11-_jpg.rf.315b2fe26ddef222c2174669a74f0911.jpg, 0, 0, 0, 1
Normal-71-_jpg.rf.315d5e61f4690108f009396bb76902f7.jpg, 0, 1, 0, 0
Tumor-1060-_jpg.rf.315e6a3e0cd5728048bd7da2e4ebe53e.jpg, 0, 0, 0, 1
Cyst-1252-_jpg.rf.3160acf48f97fdec5c428cc0fa77bf2c.jpg, 1, 0, 0, 0
Stone-101-_jpg.rf.316123cc204cc8a57a07c0ee9395a72f.jpg, 0, 0, 1, 0
Cyst-2457-_jpg.rf.316529b99f7da769c3c86a5ccad071fc.jpg, 1, 0, 0, 0
Normal-116-_jpg.rf.316bcee8aad0045484ed6a18818e6a07.jpg, 0, 1, 0, 0
Normal-3059-_jpg.rf.316da4b6a27a6552655b9ab01453a92d.jpg, 0, 1, 0, 0
Normal-714-_jpg.rf.316c74b48ecd4070802bf82c1107b6d3.jpg, 0, 1, 0, 0
Tumor-1362-_jpg.rf.3170b256f07e7a6ea31f4e071691be70.jpg, 0, 0, 0, 1
Cyst-762-_jpg.rf.3167eb1bd44c5f9a78bb00f0be940381.jpg, 1, 0, 0, 0
Tumor-575-_jpg.rf.31729c2b85441e04a2e7fa5fac9f1f42.jpg, 0, 0, 0, 1
Stone-1155-_jpg.rf.317f8e2fc6e6164c158cbf718c1f8aef.jpg, 0, 0, 1, 0
Stone-13-_jpg.rf.317c69ac6abae9e460fc9571751e35d6.jpg, 0, 0, 1, 0
Stone-482-_jpg.rf.3177284ee2ce633f54f7302f16cc7ef4.jpg, 0, 0, 1, 0
Normal-2952-_jpg.rf.318691db207632cc41ad54ad026b4965.jpg, 0, 1, 0, 0
Cyst-2329-_jpg.rf.3180e43cda09a9ccc12bd1dc1ade384b.jpg, 1, 0, 0, 0
Normal-3950-_jpg.rf.3183f4b1e6749be51f31b2d055f06abb.jpg, 0, 1, 0, 0
Normal-3777-_jpg.rf.3187d3c1d87cfd2c00af71fb4a7b482d.jpg, 0, 1, 0, 0
Cyst-1393-_jpg.rf.318bf255e3fb7a7ddfaeef8e6696b021.jpg, 1, 0, 0, 0
Normal-4886-_jpg.rf.3192266a4e168497dd2e782f40c02e42.jpg, 0, 1, 0, 0
Cyst-904-_jpg.rf.318c9a0d16c7ecc67600ba259630fb3b.jpg, 1, 0, 0, 0
Cyst-2002-_jpg.rf.31970d1690545e1247e174f28f61c5ca.jpg, 1, 0, 0, 0
Normal-4887-_jpg.rf.319809607d6938119dd0fb460a5b7840.jpg, 0, 1, 0, 0
Normal-2889-_jpg.rf.319bee20bd802b4e81a58280f269a15e.jpg, 0, 1, 0, 0
Normal-3121-_jpg.rf.319facf36a54618854dabdc08bbd930d.jpg, 0, 1, 0, 0
Tumor-626-_jpg.rf.319fabb5a9772b5610ab6397ed9b30dc.jpg, 0, 0, 0, 1
Cyst-310-_jpg.rf.31ac88adde62bca43e743a3a432a276e.jpg, 1, 0, 0, 0
Stone-1212-_jpg.rf.31a334f81a0339ca0adad4302911e842.jpg, 0, 0, 1, 0
Tumor-855-_jpg.rf.31a69ea6edeff2b02284e46f91c08a59.jpg, 0, 0, 0, 1
Stone-1007-_jpg.rf.31a82adf05ff6e49e02934804068e40b.jpg, 0, 0, 1, 0
Stone-1224-_jpg.rf.31acad6de3fb499fc377d19e528787d3.jpg, 0, 0, 1, 0
Tumor-1099-_jpg.rf.31a06f085a076ca462c66857cbd3cac6.jpg, 0, 0, 0, 1
Cyst-835-_jpg.rf.31b14ed1dd2b2789878df0b30d6fefcd.jpg, 1, 0, 0, 0
Stone-295-_jpg.rf.31a9c77a54852ba14b37d26a65139498.jpg, 0, 0, 1, 0
Normal-4544-_jpg.rf.31b1c197cadb95a4cfbf91daed84d6a0.jpg, 0, 1, 0, 0
Cyst-612-_jpg.rf.31b8644eb548630e979b07b19be4ac1e.jpg, 1, 0, 0, 0
Cyst-1044-_jpg.rf.31b9ec334227343f106395cc69735c5d.jpg, 1, 0, 0, 0
Normal-3880-_jpg.rf.31b4ae62986dfee564e12a3a3fc8e01a.jpg, 0, 1, 0, 0
Normal-1326-_jpg.rf.31c0fc82ecce12d306abd3c63ac93823.jpg, 0, 1, 0, 0
Normal-4143-_jpg.rf.31c226d1f2727cf8d86e4fca7a55d53f.jpg, 0, 1, 0, 0
Normal-3613-_jpg.rf.31c1ea85f2680595ef208bec1ea2b396.jpg, 0, 1, 0, 0
Normal-3576-_jpg.rf.31c940551b82cec8a3e8950c7d15bc4f.jpg, 0, 1, 0, 0
Cyst-3469-_jpg.rf.31d0b30642c29737e1ec6ed5de3b4cd5.jpg, 1, 0, 0, 0
Normal-851-_jpg.rf.31d88c855750eec0ed1495e3c3e9d1c1.jpg, 0, 1, 0, 0
Normal-3136-_jpg.rf.31d5cfdd4329ae76324a76ee1a322574.jpg, 0, 1, 0, 0
Stone-1352-_jpg.rf.31deaea133db220959dd691d5e69a4bc.jpg, 0, 0, 1, 0
Normal-1306-_jpg.rf.31df221da8619cae2270b18edb9f8e0d.jpg, 0, 1, 0, 0
Cyst-2047-_jpg.rf.31dbfa628f9cc38745f1ca2aa78c6112.jpg, 1, 0, 0, 0
Tumor-1606-_jpg.rf.31e81295484de3dcb5e5b7b21d542bc3.jpg, 0, 0, 0, 1
Normal-3930-_jpg.rf.31d1310367f5592548043226f8123b3d.jpg, 0, 1, 0, 0
Cyst-1788-_jpg.rf.31e989bd053552ff2ed54f959a61eb7e.jpg, 1, 0, 0, 0
Normal-1469-_jpg.rf.31eb859bbcc61f285aca10a70c515da9.jpg, 0, 1, 0, 0
Stone-1189-_jpg.rf.31ed30ebb9e8c914092392f99ee937cd.jpg, 0, 0, 1, 0
Cyst-3100-_jpg.rf.31f32d6e8ed4cc57353cb385c1e3d847.jpg, 1, 0, 0, 0
Normal-3502-_jpg.rf.31f973aa8af816f3ffdcec420967157c.jpg, 0, 1, 0, 0
Normal-3227-_jpg.rf.3202dea2e40be785ecc6910c16e6fdda.jpg, 0, 1, 0, 0
Normal-3908-_jpg.rf.3202f78ae44606a3802a1092adcee558.jpg, 0, 1, 0, 0
Tumor-223-_jpg.rf.32078dff8402d20538649b6f6b9bd4a3.jpg, 0, 0, 0, 1
Cyst-799-_jpg.rf.320be0a124a9b997f636a4a41b105b9b.jpg, 1, 0, 0, 0
Cyst-3165-_jpg.rf.32069c8d44dd5463df6bf5a5d6d1146e.jpg, 1, 0, 0, 0
Tumor-1452-_jpg.rf.320dc248fdc66e10857759978b16846b.jpg, 0, 0, 0, 1
Cyst-2732-_jpg.rf.320b21e786bc9af070d61851aa0b4b5c.jpg, 1, 0, 0, 0
Cyst-805-_jpg.rf.32100ee9757d4918aa66bdf8004e5796.jpg, 1, 0, 0, 0
Normal-633-_jpg.rf.32125ee8c2ef1a0bf6b1e509b5b23f5b.jpg, 0, 1, 0, 0
Stone-597-_jpg.rf.321049b7852b3b9448f035c6292dbea3.jpg, 0, 0, 1, 0
Normal-1931-_jpg.rf.3210486b1718ed1961cb8483afc184c4.jpg, 0, 1, 0, 0
Normal-3275-_jpg.rf.3217ed713bfce3079d58b273ae6d1fba.jpg, 0, 1, 0, 0
Stone-48-_jpg.rf.321e0fcaef674f58e52b7bcbe65001e4.jpg, 0, 0, 1, 0
Normal-5000-_jpg.rf.3215cb651140ff47cba677d2a4116a97.jpg, 0, 1, 0, 0
Normal-1866-_jpg.rf.321ecc5a5d62f87fb22cc78f09853ff3.jpg, 0, 1, 0, 0
Cyst-2676-_jpg.rf.3221cfef4bdd4c0b9f7bb829f6e42029.jpg, 1, 0, 0, 0
Stone-141-_jpg.rf.322282c6c42f90697864d32c6d85cfa2.jpg, 0, 0, 1, 0
Tumor-538-_jpg.rf.322419881b6bba850199d67d949a8ba4.jpg, 0, 0, 0, 1
Normal-1367-_jpg.rf.322702879b6e9e283661df7d4a4ffb82.jpg, 0, 1, 0, 0
Tumor-286-_jpg.rf.322d27a486e69aa1915b3b5076928745.jpg, 0, 0, 0, 1
Normal-4953-_jpg.rf.3229cffd156b2a149688f9eb8e5cc215.jpg, 0, 1, 0, 0
Cyst-2024-_jpg.rf.321fe1c261cae620ec0bca556717422c.jpg, 1, 0, 0, 0
Normal-2916-_jpg.rf.322f482c11b2a517069811295bd6cf2f.jpg, 0, 1, 0, 0
Normal-1882-_jpg.rf.3230879dc333383530ecf5dcaa8f77a3.jpg, 0, 1, 0, 0
Tumor-1042-_jpg.rf.323408ac33615bfb2d61da48eb3ae518.jpg, 0, 0, 0, 1
Tumor-803-_jpg.rf.323abc342fd83c4a776b79d9325d1c85.jpg, 0, 0, 0, 1
Tumor-187-_jpg.rf.323069a3c8fd1f68de386696e543216a.jpg, 0, 0, 0, 1
Normal-4281-_jpg.rf.323ffa03e947f24130b6c5f2014912bc.jpg, 0, 1, 0, 0
Stone-1073-_jpg.rf.324850bb0b6e9106ac26acebc5796881.jpg, 0, 0, 1, 0
Normal-663-_jpg.rf.324a0cecab95a7ef37ac387680420399.jpg, 0, 1, 0, 0
Cyst-548-_jpg.rf.324a43ae90b7fd5007ed85089aeffc11.jpg, 1, 0, 0, 0
Cyst-1275-_jpg.rf.324bee3a51aa73cd75f2362e51aa794d.jpg, 1, 0, 0, 0
Tumor-2104-_jpg.rf.324db0a575d83a91156f28a4dfd88aa3.jpg, 0, 0, 0, 1
Tumor-1720-_jpg.rf.32530157f1dbb1e05c77fe6767bdab7a.jpg, 0, 0, 0, 1
Normal-3889-_jpg.rf.32555a265e30d25581bea39e5efa993a.jpg, 0, 1, 0, 0
Stone-1084-_jpg.rf.32510d2f5094cb467f3345d34a540bd0.jpg, 0, 0, 1, 0
Cyst-1449-_jpg.rf.32557b8bda9bdd00eb5df0c9ec9d2243.jpg, 1, 0, 0, 0
Tumor-1871-_jpg.rf.3253c25ce3725ce19eec799cd815f2db.jpg, 0, 0, 0, 1
Normal-198-_jpg.rf.325b59e936c6d9a27cb364ff7f079fcf.jpg, 0, 1, 0, 0
Normal-4538-_jpg.rf.325e83beda8fda42b5f5090c2fb8d652.jpg, 0, 1, 0, 0
Cyst-2451-_jpg.rf.325fdc451cd9de8f49221abf6214d76c.jpg, 1, 0, 0, 0
Tumor-2281-_jpg.rf.3270a471dd41d5f9999b6e24e4651612.jpg, 0, 0, 0, 1
Cyst-796-_jpg.rf.3264f552ab5366ce618e647b0d6aab3d.jpg, 1, 0, 0, 0
Stone-240-_jpg.rf.326b3e1ef8f336e865c7096e8ae665f2.jpg, 0, 0, 1, 0
Cyst-2365-_jpg.rf.327220051e347b04a43379d06689ecc3.jpg, 1, 0, 0, 0
Cyst-3150-_jpg.rf.3272e06ab4d027c036f2638c2a5fb437.jpg, 1, 0, 0, 0
Stone-217-_jpg.rf.326309e0a8428aa5740136727dd32ffd.jpg, 0, 0, 1, 0
Cyst-753-_jpg.rf.32795328ae7a638a82ce309c3f7c1b14.jpg, 1, 0, 0, 0
Tumor-429-_jpg.rf.32747f94c650f35b58ff2efd64b17b68.jpg, 0, 0, 0, 1
Normal-1981-_jpg.rf.3277ea4083f28e989c2625bc56488044.jpg, 0, 1, 0, 0
Normal-4559-_jpg.rf.32763c65b72a2b0a563180b886309e06.jpg, 0, 1, 0, 0
Normal-2544-_jpg.rf.327d4fb83c8342839d7614f3ee133de4.jpg, 0, 1, 0, 0
Normal-3816-_jpg.rf.327de7e51e888bb253e85516c57f1aab.jpg, 0, 1, 0, 0
Cyst-152-_jpg.rf.327c80a9c9ec2ba84048e9e23e767bf5.jpg, 1, 0, 0, 0
Normal-1427-_jpg.rf.32856571bc595c911a3afb5215dd2428.jpg, 0, 1, 0, 0
Normal-4983-_jpg.rf.3289cb915add253c5b88f067f1c72db6.jpg, 0, 1, 0, 0
Normal-3021-_jpg.rf.3290bd273d2cf0128f61e32aa6b64999.jpg, 0, 1, 0, 0
Tumor-1564-_jpg.rf.329337b2b977b6cb4af2bddc31675f04.jpg, 0, 0, 0, 1
Cyst-1099-_jpg.rf.3297cd8c127d6554fca079329ac637b2.jpg, 1, 0, 0, 0
Stone-943-_jpg.rf.328dff91ec9fc6021f71366cf303f820.jpg, 0, 0, 1, 0
Normal-4714-_jpg.rf.3297f077b8fda8ba7f157236ffb08486.jpg, 0, 1, 0, 0
Normal-3168-_jpg.rf.32984300fa2a28ae4471b4618413ed07.jpg, 0, 1, 0, 0
Tumor-1199-_jpg.rf.329c7d86f272cfd2dad51cc99fb9e407.jpg, 0, 0, 0, 1
Stone-314-_jpg.rf.32b4bb54e282448a3aacf010c25cc70d.jpg, 0, 0, 1, 0
Normal-2345-_jpg.rf.32b9b2763c29dee375221e87ee87ac58.jpg, 0, 1, 0, 0
Normal-4074-_jpg.rf.32b48f4a6e415d94e8712ad760246d6f.jpg, 0, 1, 0, 0
Normal-4082-_jpg.rf.32bbd70f3ea8174113935b1b793d7379.jpg, 0, 1, 0, 0
Tumor-1539-_jpg.rf.32bbe5e908e83f5124d18bd29ef5a8a5.jpg, 0, 0, 0, 1
Cyst-3018-_jpg.rf.32bcd2183ce940ae1b8d2e8bb4a39a34.jpg, 1, 0, 0, 0
Tumor-1377-_jpg.rf.32bd0b4e537f1da6f225c1b19f600cf8.jpg, 0, 0, 0, 1
Normal-700-_jpg.rf.32bdfb9a077f2c29c43887d526fd3e78.jpg, 0, 1, 0, 0
Cyst-3305-_jpg.rf.32ca5daad21dbcc98b09e41f1928e416.jpg, 1, 0, 0, 0
Normal-1044-_jpg.rf.32ca8b879418cdcfc9b96044b1ee985f.jpg, 0, 1, 0, 0
Normal-2254-_jpg.rf.32c3fee3aba3b728a967de6d5dbc3df7.jpg, 0, 1, 0, 0
Tumor-524-_jpg.rf.32cb03082939622f91456815f33e07a7.jpg, 0, 0, 0, 1
Normal-1327-_jpg.rf.32cb1d99c17c7bd5c469b211e6cc988a.jpg, 0, 1, 0, 0
Normal-4119-_jpg.rf.32ce26ad5d5dffb483bfdbb3f4584c43.jpg, 0, 1, 0, 0
Cyst-1194-_jpg.rf.32cd0cc249c5046390db94e44192f629.jpg, 1, 0, 0, 0
Cyst-2552-_jpg.rf.32cb8581f7c16197f2cce4af1534c9f5.jpg, 1, 0, 0, 0
Normal-2823-_jpg.rf.32ce838626d66fc8ce258807ce64dfe1.jpg, 0, 1, 0, 0
Normal-1012-_jpg.rf.32cf06e7f3ef51e86587b6e0c00df480.jpg, 0, 1, 0, 0
Normal-4185-_jpg.rf.32d3646e819b77e240043646b369c774.jpg, 0, 1, 0, 0
Tumor-774-_jpg.rf.32ce9f4b14175a8f351a4f999bfb6227.jpg, 0, 0, 0, 1
Stone-953-_jpg.rf.32d9044af0495e6a0ec1a8c3c1b079ed.jpg, 0, 0, 1, 0
Tumor-174-_jpg.rf.32d964889b953580128fc4b7f0a6340f.jpg, 0, 0, 0, 1
Cyst-190-_jpg.rf.32dd9505860aa742dda6f2f2456b6e48.jpg, 1, 0, 0, 0
Cyst-2676-_jpg.rf.32d9f2e336f78f927e22bfb6a081a8de.jpg, 1, 0, 0, 0
Normal-1088-_jpg.rf.32dedaf9690d7d1da217e1aba1830680.jpg, 0, 1, 0, 0
Cyst-2952-_jpg.rf.32e4cc6ab650fff24c96a2f80ee152cb.jpg, 1, 0, 0, 0
Normal-2629-_jpg.rf.32e8798ec22d311c88cebf133d2c1789.jpg, 0, 1, 0, 0
Normal-3793-_jpg.rf.32ebb18df982e22c60c98ee199832238.jpg, 0, 1, 0, 0
Normal-316-_jpg.rf.32eed2b010d4b1c7e31919c70f567282.jpg, 0, 1, 0, 0
Normal-582-_jpg.rf.330309bafe62500b8cd1f74c8a54b4c2.jpg, 0, 1, 0, 0
Normal-4797-_jpg.rf.32fbb1c75d1269db9e1ed59d3edbd2bb.jpg, 0, 1, 0, 0
Cyst-122-_jpg.rf.32ef8f4251e89d2d85933ad5fdc2e4af.jpg, 1, 0, 0, 0
Stone-877-_jpg.rf.330e6094a079ec3f1bde2ca71a95884b.jpg, 0, 0, 1, 0
Normal-696-_jpg.rf.33082eb98a785eef86b059bd40ff2486.jpg, 0, 1, 0, 0
Tumor-896-_jpg.rf.3303cffbb8a919bc4b6a59f1ae60f00d.jpg, 0, 0, 0, 1
Normal-3589-_jpg.rf.3307ba4a301fdf73e5a35114a7fe09f4.jpg, 0, 1, 0, 0
Normal-1837-_jpg.rf.32eef9a6d58487e90287264336e9cbc6.jpg, 0, 1, 0, 0
Normal-249-_jpg.rf.3320296f6ae847126b47a9177f99beeb.jpg, 0, 1, 0, 0
Tumor-800-_jpg.rf.3323d9431f41ba5f6bb8dd0dc81e3770.jpg, 0, 0, 0, 1
Stone-147-_jpg.rf.331ad8d3aba7919ec7ed12cc1773a5aa.jpg, 0, 0, 1, 0
Stone-1334-_jpg.rf.33269fe3bfb8dd14444bee6bf8ea3392.jpg, 0, 0, 1, 0
Normal-123-_jpg.rf.3312192fa3992b204dfb169ee8b828e6.jpg, 0, 1, 0, 0
Cyst-1378-_jpg.rf.333747e3adf679388ba11b0e9606c9ee.jpg, 1, 0, 0, 0
Cyst-177-_jpg.rf.33348c20eb2ba4a585ba378a08b0a1ae.jpg, 1, 0, 0, 0
Normal-1098-_jpg.rf.33271b18e61f197c49714990515b541a.jpg, 0, 1, 0, 0
Stone-1304-_jpg.rf.33276723f1f38351cda6a7454dd522a1.jpg, 0, 0, 1, 0
Normal-4062-_jpg.rf.3345b40366cbc0082d310a8070cc7e28.jpg, 0, 1, 0, 0
Normal-476-_jpg.rf.333b72620ecfc6eb7fe0e939cc60ef7c.jpg, 0, 1, 0, 0
Normal-288-_jpg.rf.334de0ba0f17bc2ebb40e34fea275035.jpg, 0, 1, 0, 0
Cyst-3481-_jpg.rf.33407bf77eb668717b3c54284299503b.jpg, 1, 0, 0, 0
Tumor-459-_jpg.rf.3356c606faed9f39c5509efa762f3abf.jpg, 0, 0, 0, 1
Cyst-1553-_jpg.rf.335b06031614016ac5d08d6ffb89ea73.jpg, 1, 0, 0, 0
Normal-3084-_jpg.rf.3356a574c82c1c606c59496ebbf3ff44.jpg, 0, 1, 0, 0
Normal-1788-_jpg.rf.334f71bd98fcab9987564b7e0aeb1149.jpg, 0, 1, 0, 0
Tumor-1157-_jpg.rf.335d459ae72ac908ad1b3f7b55157609.jpg, 0, 0, 0, 1
Stone-29-_jpg.rf.335f49ace2e8c23456ea6565e562f781.jpg, 0, 0, 1, 0
Cyst-1859-_jpg.rf.3362a4bbe215fd8339db2a0b138b69c1.jpg, 1, 0, 0, 0
Normal-2125-_jpg.rf.336216b7e55587868fef15b5f19b65c5.jpg, 0, 1, 0, 0
Normal-4688-_jpg.rf.3374563b32ff1a02cc0bb16b03126c8f.jpg, 0, 1, 0, 0
Normal-4453-_jpg.rf.336b6959f6d7d4ca504a5ae96249c9fd.jpg, 0, 1, 0, 0
Cyst-1755-_jpg.rf.33719be941cc6e1ffc235d0ca1eb614c.jpg, 1, 0, 0, 0
Cyst-3370-_jpg.rf.3379f558c335785568a778d318ac82a7.jpg, 1, 0, 0, 0
Normal-4782-_jpg.rf.3385c24d204a1c154bd361f937b9207a.jpg, 0, 1, 0, 0
Normal-1995-_jpg.rf.338841b0d76698a2c04fd197661595b9.jpg, 0, 1, 0, 0
Cyst-1484-_jpg.rf.338c42570b1d7cad9dc5b2bfba30ca67.jpg, 1, 0, 0, 0
Stone-641-_jpg.rf.3382ae7e41617aee9b96af2105d4e08d.jpg, 0, 0, 1, 0
Normal-2433-_jpg.rf.338e0499090cf0af15e8ff67f2b5b75f.jpg, 0, 1, 0, 0
Normal-1956-_jpg.rf.339cbe45a7527308272cb5f8f0396024.jpg, 0, 1, 0, 0
Stone-725-_jpg.rf.338cd5c07055234a58d3be938c02b349.jpg, 0, 0, 1, 0
Tumor-329-_jpg.rf.339ea29d507f0d5cac1aaa02c0c9fbae.jpg, 0, 0, 0, 1
Normal-2290-_jpg.rf.33a110fcc2dde6e3ab1ffb403f59c72f.jpg, 0, 1, 0, 0
Cyst-1621-_jpg.rf.33a2a90aaeb77df5f57e84beb07e8919.jpg, 1, 0, 0, 0
Tumor-351-_jpg.rf.33a1feea8665f07507f5fbee14217baa.jpg, 0, 0, 0, 1
Normal-137-_jpg.rf.33a5bf87e402bb1a1b6d3bb4680c16ca.jpg, 0, 1, 0, 0
Normal-4666-_jpg.rf.33a6ce5b97df9a574eefceb33dceb1a7.jpg, 0, 1, 0, 0
Stone-1313-_jpg.rf.33ac571dce244951295b193927e514de.jpg, 0, 0, 1, 0
Tumor-1592-_jpg.rf.33a6fa2d40155b49f53da773eb280196.jpg, 0, 0, 0, 1
Cyst-2208-_jpg.rf.33b1a43b95c7fa1fde533f307432362e.jpg, 1, 0, 0, 0
Normal-138-_jpg.rf.33b531daa9e62a5a61ad03f1cd6ba5b7.jpg, 0, 1, 0, 0
Tumor-1039-_jpg.rf.33c5fdb4a5950ae19e18a0e8802158d0.jpg, 0, 0, 0, 1
Normal-559-_jpg.rf.33cbfaaf6e74b050cd5bd001df3e4d95.jpg, 0, 1, 0, 0
Tumor-2020-_jpg.rf.33c7e40ca8bc0ef7dea702da997eb15b.jpg, 0, 0, 0, 1
Normal-4417-_jpg.rf.33c24021c1b7dcee3f8ae5cce102846b.jpg, 0, 1, 0, 0
Normal-1437-_jpg.rf.33dae6f659c7f0fabc612a89caf505a6.jpg, 0, 1, 0, 0
Cyst-35-_jpg.rf.33d95e9af4402196d7f89de783159759.jpg, 1, 0, 0, 0
Normal-3117-_jpg.rf.33dd0fe03d5e0aaa353e9bb04fa7e1a1.jpg, 0, 1, 0, 0
Cyst-545-_jpg.rf.33d99007e783bc64169fa169f13dc5ba.jpg, 1, 0, 0, 0
Cyst-665-_jpg.rf.33e147be5c64dd8b72a32b64a0f2bcec.jpg, 1, 0, 0, 0
Cyst-68-_jpg.rf.33e47b7e146469bc2efc18d51465d0fa.jpg, 1, 0, 0, 0
Normal-4338-_jpg.rf.33e5b98a14341df4bb87c17734c2c0d8.jpg, 0, 1, 0, 0
Tumor-2106-_jpg.rf.33edbcce830ce26470694182d40d7139.jpg, 0, 0, 0, 1
Cyst-3065-_jpg.rf.33e24cc3a46b6e3823e1c591c002b62d.jpg, 1, 0, 0, 0
Stone-497-_jpg.rf.33e71bcce0c74ca5d71a6f12e80053ec.jpg, 0, 0, 1, 0
Normal-4892-_jpg.rf.33efc0a90a17f761621f305c44a94e72.jpg, 0, 1, 0, 0
Normal-3176-_jpg.rf.33fcd28c8b3ab51f1f877394ce83b873.jpg, 0, 1, 0, 0
Cyst-3607-_jpg.rf.340fabff628dc547d196a0e0350cd6de.jpg, 1, 0, 0, 0
Normal-328-_jpg.rf.33ee261031e04fe0333a554ebd2fd551.jpg, 0, 1, 0, 0
Normal-1596-_jpg.rf.340634419b05c8efdbd5b6fd0af79147.jpg, 0, 1, 0, 0
Cyst-633-_jpg.rf.34006aa09b8c6bf995f9dabcbeb5e82a.jpg, 1, 0, 0, 0
Normal-4905-_jpg.rf.34128e43f1b6b1ee57e93f01bcc6b67d.jpg, 0, 1, 0, 0
Tumor-293-_jpg.rf.3410ff9458f10a81914705839fa6035d.jpg, 0, 0, 0, 1
Normal-3070-_jpg.rf.341312d57e25f3070a8e519be752e2fa.jpg, 0, 1, 0, 0
Normal-4301-_jpg.rf.341a13de2c50b8c17200aafa0879890a.jpg, 0, 1, 0, 0
Cyst-1503-_jpg.rf.3417e90771a6ad0f135be5c8c712a667.jpg, 1, 0, 0, 0
Tumor-2124-_jpg.rf.342076dc2342b40a8c88fb1df2c1b6d6.jpg, 0, 0, 0, 1
Normal-8-_jpg.rf.341b117e7da5b01130205e738d31bfe6.jpg, 0, 1, 0, 0
Normal-245-_jpg.rf.3416de3702cd872e0ba8fc199483fac3.jpg, 0, 1, 0, 0
Normal-88-_jpg.rf.3425ed4eff35ef9f72da1967485cf133.jpg, 0, 1, 0, 0
Cyst-2506-_jpg.rf.342eb4654d15caa36fa82c8d0e4c5fc6.jpg, 1, 0, 0, 0
Normal-4814-_jpg.rf.342a3347ab5c2ef67ecf107ff22f59b8.jpg, 0, 1, 0, 0
Cyst-2249-_jpg.rf.342f416c66b683d46a24a51a427e746e.jpg, 1, 0, 0, 0
Normal-2587-_jpg.rf.342dfb51141fd2efc12ee5434f47435e.jpg, 0, 1, 0, 0
Cyst-2124-_jpg.rf.3435fdc8bad90ca8b5b42f3e4a93647a.jpg, 1, 0, 0, 0
Normal-555-_jpg.rf.343a6e5247020841b640d94c22717105.jpg, 0, 1, 0, 0
Stone-224-_jpg.rf.343c6e46ffb74748d014f2df573e6bb3.jpg, 0, 0, 1, 0
Stone-867-_jpg.rf.34335304ccd5e0d8d26e5f94a079d39e.jpg, 0, 0, 1, 0
Cyst-1130-_jpg.rf.3449445f2180284d0595d04e9fbdc3ba.jpg, 1, 0, 0, 0
Cyst-942-_jpg.rf.344a63dee7b767ff773d4ae12b7124b8.jpg, 1, 0, 0, 0
Cyst-3482-_jpg.rf.3445644b96b32497e8ce01027236942d.jpg, 1, 0, 0, 0
Normal-221-_jpg.rf.344ceebc3729aa426afa2580d07c7633.jpg, 0, 1, 0, 0
Tumor-816-_jpg.rf.345129501253435c7a74bf5ec64f6a4d.jpg, 0, 0, 0, 1
Normal-1272-_jpg.rf.34543fb332f012b72b427a3ce47e398f.jpg, 0, 1, 0, 0
Normal-4124-_jpg.rf.345720bf2156924cbe70707c91b13db6.jpg, 0, 1, 0, 0
Stone-682-_jpg.rf.34508be5124de2f087e3bd0b13c091d5.jpg, 0, 0, 1, 0
Normal-2509-_jpg.rf.3459bdd5b8b5e970a28440d43e1a1f9e.jpg, 0, 1, 0, 0
Normal-3732-_jpg.rf.345b6b198fdae767ff89544a37d9b4e9.jpg, 0, 1, 0, 0
Tumor-16-_jpg.rf.345eeac82429f4faa147aba5686eaf43.jpg, 0, 0, 0, 1
